card_number,name,parallel,g10,g9,g8,card_gems,card_total_grades,gemrate_id,details
153,Lillipup,Art Rare,286,69,3,286,361,57d51efa24721d46508312f3a17d639061ddbc5a,Lillipup Art Rare 153
154,Herdier,Art Rare,362,35,7,362,410,115e79abd1f3414a2fd0cfe51856213107ccc8fd,Herdier Art Rare 154
155,Stoutland,Art Rare,409,47,8,409,466,75a99c99d3b4a6331e4e4fe01e0e170124361e14,Stoutland Art Rare 155
156,Rufflet,Art Rare,311,62,2,311,379,074e834f2e8dbe29b44ae1ce0057ec0a175673a9,Rufflet Art Rare 156
157,Braviary,Art Rare,414,45,15,414,484,239fd7f779a24ed88f7d1094acb46fecc9e00113,Braviary Art Rare 157
158,Tornadus,Art Rare,655,35,12,655,712,e69d564d0530049e71a1305f15dcc61cb2e7d99a,Tornadus Art Rare 158
159,Whimsicott EX,Super Rare,382,37,4,382,427,ba835de83e6d36dc6907d5318b72a213c2fab935,Whimsicott EX Super Rare 159
160,Reshiram EX,Super Rare,1039,76,17,1039,1138,11957e8bd1c44a9a463fbc5c2ac40d4a92574baa,Reshiram EX Super Rare 160
161,Keldeo EX,Super Rare,513,52,6,513,574,30fd33ba538bc2a660bca88b5476d59bbb053bf6,Keldeo EX Super Rare 161
162,Jellicent EX,Super Rare,298,41,5,298,345,50bf7e4f04cbb93d26d95a5c6ea4c3b1692d3923,Jellicent EX Super Rare 162
163,Hydreigon EX,Super Rare,581,39,12,581,638,6383a59b104b5a7a7529fe16f5323696f052c1a8,Hydreigon EX Super Rare 163
164,Bouffalant EX,Super Rare,424,26,7,424,462,c18b798a1ee49eb0775fb69f7f7e6e2e87a8e4d3,Bouffalant EX Super Rare 164
165,Harlequin,Super Rare,108,91,8,108,210,406008d2afcee36ee3be3ffe8d79c666b3b106a6,Harlequin Super Rare 165
166,Hilda,Super Rare,1090,1215,154,1090,2482,c21e378f42da5c72b55931ec4dcee167db97e30d,Hilda Super Rare 166
167,Whimsicott EX,Special Art Rare,923,90,24,923,1041,cad2f6b3e23b681ee7ca57b1e7d389b9d41af6fb,Whimsicott EX Special Art Rare 167
168,Reshiram EX,Special Art Rare,11849,1000,261,11849,13269,ef6f82800a7c1a8ce46f5d3e61269efda118995a,Reshiram EX Special Art Rare 168
169,Keldeo EX,Special Art Rare,2026,192,44,2026,2282,6be40acf84b9875590b0379bd50d549e5df5226b,Keldeo EX Special Art Rare 169
170,Jellicent EX,Special Art Rare,742,76,16,742,844,29bffb93cdbcb2bf83805c18b2fad1086e513a30,Jellicent EX Special Art Rare 170
171,Hydreigon EX,Special Art Rare,3407,265,83,3407,3791,befe32e96f1a1067240cb96c78bc5e0bae91103d,Hydreigon EX Special Art Rare 171
172,Bouffalant EX,Special Art Rare,476,41,9,476,530,3676fa6da3e9f953637a58bc95409906eff3ab49,Bouffalant EX Special Art Rare 172
173,Hilda,Special Art Rare,3236,3297,508,3236,7118,460a55ebd441985ec2766be5cb3bf9c2936714e2,Hilda Special Art Rare 173
174,Reshiram EX,BW Rare,12707,1860,478,12707,15416,7ec120e6755b7043461c0e0f2d66f80c96551ce6,Reshiram EX BW Rare 174
