card_number,name,parallel,g10,g9,g8,card_gems,card_total_grades,gemrate_id,details
136,Crustle,Art Rare,429,39,3,429,482,acbf5ff5d3e3b3feee6d468a6f5499501fc9b10c,Crustle Art Rare 136
137,Landorus,Art Rare,949,65,19,949,1048,ebaa702fddfcc1cad6a0dacef809d0e13322bff5,Landorus Art Rare 137
138,Venipede,Art Rare,396,34,9,396,442,c32170de602a355d307a096cd1e30890a0c5f71d,Venipede Art Rare 138
139,Whirlipede,Art Rare,402,36,15,402,457,a4fea3f24e564d811339295e3410123a11acdc4f,Whirlipede Art Rare 139
140,Scolipede,Art Rare,425,39,13,425,487,1a8cd6131a661ceb3fd3af37d1871af39bc8dd46,Scolipede Art Rare 140
141,Sandile,Art Rare,333,53,8,333,397,a8455e0a6715f7431ebf8064a4e02f4fc63f0bde,Sandile Art Rare 141
142,Krokorok,Art Rare,303,53,12,303,371,114df566d09c25e50869981e17d352615eb1da85,Krokorok Art Rare 142
143,Krookodile,Art Rare,448,72,12,448,534,fbbd79c26d348d88f7d49172e33f39102fca92b3,Krookodile Art Rare 143
144,Vullaby,Art Rare,394,50,7,394,454,a36691104b2e1c1773dd10928dacc0bd9eb567a2,Vullaby Art Rare 144
145,Mandibuzz,Art Rare,398,44,18,398,466,e2967440a831669b1ec0a2600e77299d3a097050,Mandibuzz Art Rare 145
146,Escavalier,Art Rare,515,27,13,515,560,816cd19dc20ee7c295dffa36e93c86b647b4c3e5,Escavalier Art Rare 146
147,Pawniard,Art Rare,415,30,11,415,457,6f26b1f4febf02bff9bda87745525f9d637f12d7,Pawniard Art Rare 147
148,Bisharp,Art Rare,468,43,12,468,529,2d016a6cc15a3d9557ce3c1a091b7229af39bcc7,Bisharp Art Rare 148
149,Cobalion,Art Rare,514,38,14,514,571,b74f6704e331a10356e770b16d141ea79e7ed4ba,Cobalion Art Rare 149
150,Axew,Art Rare,384,80,14,384,482,ceac7803a498f08a06e603f37cfcd16dbc807641,Axew Art Rare 150
151,Fraxure,Art Rare,374,45,13,374,434,7142ac71f8d05e9b305a6fbfdcd564ac5749d233,Fraxure Art Rare 151
152,Haxorus,Art Rare,831,73,19,831,937,b0cbf23ae4b60326c601ecdd2d52863d81d4d244,Haxorus Art Rare 152
153,Pidove,Art Rare,389,33,9,389,433,be43911f6928c66f20148a0f9b3711645df9ef73,Pidove Art Rare 153
154,Tranquill,Art Rare,470,33,10,470,519,3c8c9b71f39f1a6487e6791c1d4809ea098bfac2,Tranquill Art Rare 154
155,Unfezant,Art Rare,350,44,9,350,407,fd723f1f51268e22f571f6c35869a164a24fa735,Unfezant Art Rare 155
156,Audino,Art Rare,297,53,11,297,368,8da511674fae8a804458d3920195c298739c230b,Audino Art Rare 156
157,Minccino,Art Rare,462,47,7,462,519,f308d7a9215f965ce50489823c55dff417a31520,Minccino Art Rare 157
158,Cinccino,Art Rare,320,62,7,320,394,f94c941efe926ecc5e9bf07dfc0c2e1f4e7186a6,Cinccino Art Rare 158
159,Serperior EX,Super Rare,465,22,2,465,492,1545e0bdb769a6b673b2ae0ef4165bbfedbcde7c,Serperior EX Super Rare 159
160,Kyurem EX,Super Rare,533,24,9,533,568,8df7681e285a00ebed3ff322f94185feea27c95b,Kyurem EX Super Rare 160
161,Zekrom EX,Super Rare,1849,123,19,1849,2000,01f37b83948e5a86c7bde9dfd81e6413ed2e34f3,Zekrom EX Super Rare 161
162,Meloetta EX,Super Rare,485,60,8,485,555,ad543b510f2be6b5432cc76ed0db5c283c231336,Meloetta EX Super Rare 162
163,Excadrill EX,Super Rare,477,34,2,477,515,7bc48a3f69414a385153f5d87627dfd5222c2c64,Excadrill EX Super Rare 163
164,Genesect EX,Super Rare,535,31,3,535,574,fccb25f33084ee0d8a7a57da8106c3dd7b705b4a,Genesect EX Super Rare 164
165,N's Plot,Super Rare,596,516,62,596,1189,6f1cefd7a77ddb752cf0755de5ab989c5ce3a94e,N's Plot Super Rare 165
165,N's Plot,Super Rare-Missing Texture,0,1,0,0,1,5736942309219fe0598fe5aca260d2cda3e89e05,N's Plot Super Rare-Missing Texture 165
166,Fennel,Super Rare,254,119,11,254,386,1377cd54f3f49a6209648e095f0cf4bbba6ec077,Fennel Super Rare 166
167,Serperior EX,Special Art Rare,1884,155,27,1884,2082,52b12ab4a5ad64d424189fa36ae369f7fe470af1,Serperior EX Special Art Rare 167
168,Kyurem EX,Special Art Rare,3382,219,47,3382,3668,f6afb16b9161f6537a8ee0f507001f10e9a145e8,Kyurem EX Special Art Rare 168
169,Zekrom EX,Special Art Rare,12423,941,196,12423,13680,442314d2a6b9e0fda8cf5bc7ac35fec5eb728840,Zekrom EX Special Art Rare 169
170,Meloetta EX,Special Art Rare,2203,156,28,2203,2414,9714fac9d9e4a5574a2bb155414fa8eaa0e439f3,Meloetta EX Special Art Rare 170
171,Excadrill EX,Special Art Rare,556,64,5,556,629,e319bb244728040e693a82dce87438ccdccd99d9,Excadrill EX Special Art Rare 171
172,Genesect EX,Special Art Rare,1304,106,18,1304,1441,c0be6fdcd3d67a48b3dde6f65f891d87a53082b9,Genesect EX Special Art Rare 172
173,N's Plot,Special Art Rare,2803,3186,569,2803,6628,a3bafc97841071148f18fa7bdfb38bdc7c11d229,N's Plot Special Art Rare 173
174,Zekrom EX,BW Rare,12762,2442,399,12762,15929,3ea3d2262b725665750b78a30ff74dc3d748d552,Zekrom EX BW Rare 174
