card_number,name,parallel,g10,g9,g8,card_gems,card_total_grades,gemrate_id,details
070,Haxorus,Master Ball Reverse Holo,12,12,4,12,28,221b69d25b828ba828e103e20c947184108000e9,Haxorus Master Ball Reverse Holo 070
070,Haxorus,Base,3,6,0,3,9,1a5faaddf7f12fa8f3d56d216d7b0e67f79069ce,Haxorus Base 070
070,Haxorus,Poke Ball Reverse Holo,2,3,0,2,5,4efbf0f1472e050839a3c035c2e8830bf7a92060,Haxorus Poke Ball Reverse Holo 070
070,Haxorus,Reverse Holo,0,1,0,0,1,571b0c0eca724f36557720745e378ee138cc04a0,Haxorus Reverse Holo 070
071,Pidove,Master Ball Reverse Holo,10,6,2,10,18,da5c5da57c87dceb6f12cdf37a83278fdd741c47,Pidove Master Ball Reverse Holo 071
071,Pidove,Poke Ball Reverse Holo,1,2,2,1,5,d84af98a8b7fa87eac1395ed5a98490ba4cd753f,Pidove Poke Ball Reverse Holo 071
072,Tranquill,Master Ball Reverse Holo,6,6,3,6,15,e5e1acc08b62f122dd537b9e87dcdb069bbf4df7,Tranquill Master Ball Reverse Holo 072
072,Tranquill,Poke Ball Reverse Holo,2,0,0,2,2,06e57ed961b23e7bfaaa39d79a3e6e92f7725b74,Tranquill Poke Ball Reverse Holo 072
072,Tranquill,Reverse Holo,0,1,0,0,1,279d92d145d92e127778bc0070b6b51ce4885f65,Tranquill Reverse Holo 072
073,Unfezant,Master Ball Reverse Holo,5,6,0,5,11,e27fc9a98ab6894ae75edf386d10bb38dbdbffd6,Unfezant Master Ball Reverse Holo 073
073,Unfezant,Poke Ball Reverse Holo,2,1,0,2,3,a7bc426613f369604ff001943192df0ae91f5fd4,Unfezant Poke Ball Reverse Holo 073
073,Unfezant,Base,0,0,1,0,1,acf8ae0ebcf922e51612cefbd3c8c12c13fd9e45,Unfezant Base 073
074,Audino,Master Ball Reverse Holo,5,3,0,5,8,b057786f08c2a557235e420a2059181d66b897b5,Audino Master Ball Reverse Holo 074
074,Audino,Poke Ball Reverse Holo,3,2,0,3,5,93aa21805f7c29a466c5411236ade279aefdcd0d,Audino Poke Ball Reverse Holo 074
075,Minccino,Master Ball Reverse Holo,16,15,4,16,35,3f2b54267c7dae86686de4c88911e49a85cc4df0,Minccino Master Ball Reverse Holo 075
075,Minccino,Poke Ball Reverse Holo,3,7,1,3,11,c6e69af48d97b4a43320140b44d5c8cf914c3c8c,Minccino Poke Ball Reverse Holo 075
075,Minccino,Reverse Holo,0,1,0,0,1,98c5f684f983b89aa12ebfde55ac0db0111324cc,Minccino Reverse Holo 075
075,Minccino,Base,0,0,1,0,1,3c559cd0234b6b6449c68462c321b08ea1ef4daf,Minccino Base 075
076,Cinccino,Master Ball Reverse Holo,18,7,2,18,27,700723a9becfd40e3c6992b16f2d62f2238623f8,Cinccino Master Ball Reverse Holo 076
076,Cinccino,Poke Ball Reverse Holo,3,2,0,3,5,bd22873ae3e128f800dd0e51237ed3daa3e1b352,Cinccino Poke Ball Reverse Holo 076
077,Rufflet,Master Ball Reverse Holo,5,10,1,5,16,1058b788622745c399c0f7367e3b4c431f3feaf2,Rufflet Master Ball Reverse Holo 077
077,Rufflet,Poke Ball Reverse Holo,1,1,0,1,2,f1662fabc7259a5fb740b44c632f1f9a2a74218b,Rufflet Poke Ball Reverse Holo 077
077,Rufflet,Base,0,1,0,0,1,714ebafeb00b4c310378bb009a5689982c627e36,Rufflet Base 077
077,Rufflet,Reverse Holo,0,1,0,0,1,eea2b1351a6d1d9f0088aba455db573fcec30f99,Rufflet Reverse Holo 077
078,Braviary,Master Ball Reverse Holo,9,9,0,9,18,add2f7ea9849feaa54269b5f4bc08dd5899b3e92,Braviary Master Ball Reverse Holo 078
078,Braviary,Poke Ball Reverse Holo,3,4,0,3,8,a290aa5a7e3de82f9a3add74a853d8bb52c15cda,Braviary Poke Ball Reverse Holo 078
078,Braviary,Base,1,0,0,1,1,52468abd3c3048462fd50d8edbfe29f9f2ca70f0,Braviary Base 078
079,Air Balloon,Poke Ball Reverse Holo,0,5,3,0,9,9410701b985efc036451016b84ab90b202dfb010,Air Balloon Poke Ball Reverse Holo 079
079,Air Balloon,Great Ball League Season 1-Participation,1,0,1,1,2,78a3096430ed43bea95e630c49d5112ae15e91a1,Air Balloon Great Ball League Season 1-Participation 079
079,Air Balloon,Base,0,1,0,0,1,49f6e27b88919c88363d209179c67d8a3e93748a,Air Balloon Base 079
080,Antique Cover Fossil,Poke Ball Reverse Holo,3,0,0,3,4,daf24d1c33afb43fb2d76c5e0f0e266605a1ec87,Antique Cover Fossil Poke Ball Reverse Holo 080
081,Energy Coin,Poke Ball Reverse Holo,1,2,0,1,5,a382c691d37c79718515e5e300cc003341e5181a,Energy Coin Poke Ball Reverse Holo 081
081,Energy Coin,Reverse Holo,1,0,1,1,2,2276fa37551e3df902b3a72690613c474009355c,Energy Coin Reverse Holo 081
082,Fennel,Poke Ball Reverse Holo,2,2,1,2,6,bc365f1ab26dc5f87379ffaf824b4a2cc79fc597,Fennel Poke Ball Reverse Holo 082
082,Fennel,Reverse Holo,0,1,0,0,2,ce3b12027d2410ae2ed8e8d735f8d2e7284b43b8,Fennel Reverse Holo 082
083,N's Plan,Poke Ball Reverse Holo,2,2,1,2,6,1e7a7ea7871e6d664e22d3d6e33fb496eba294ea,N's Plan Poke Ball Reverse Holo 083
083,N's Plan,Base,1,1,0,1,2,07f570d4d338022e5a53d27463a205d3b193a1f9,N's Plan Base 083
083,N's Plan,Reverse Holo,0,0,1,0,1,0ebbba63c54f1f08b57f391ab8bc38c3512d2155,N's Plan Reverse Holo 083
084,Pokegear 3.0,Poke Ball Reverse Holo,3,1,0,3,4,2d9fe2dc846a3bb02f97880df90a011f4c19ecd5,Pokegear 3.0 Poke Ball Reverse Holo 084
084,Pokegear 3.0,Base,0,1,0,0,1,4a3803679119a1dc261e4801c8f8112ba9480f5a,Pokegear 3.0 Base 084
084,Pokegear 3.0,Reverse Holo,1,0,0,1,1,d1ee6381a0355408d4088e31caa2c1d5fd34b2d3,Pokegear 3.0 Reverse Holo 084
085,Professor's Research,Poke Ball Reverse Holo,2,2,2,2,7,e64a75fc975e455537ccaaaebeca1cd3b1c5f2bc,Professor's Research Poke Ball Reverse Holo 085
085,Professor's Research,Reverse Holo,0,0,2,0,2,b8e9791d18a3e3310e65fefa278da0c3ae3507bc,Professor's Research Reverse Holo 085
086,Prism Energy,Poke Ball Reverse Holo,3,5,0,3,8,79864c3d4cac3233a8e682d2ee5e164033e79389,Prism Energy Poke Ball Reverse Holo 086
086,Prism Energy,Reverse Holo,0,1,2,0,3,844912e50bfae328cf4157a22f3b1d0d22dec7bf,Prism Energy Reverse Holo 086
086,Prism Energy,Base,0,0,1,0,1,ced3fba76e195b42d3f214f335613f203f6d8d77,Prism Energy Base 086
087,Snivy,Illustration Rare,121,627,281,121,1075,77a99f5525a5f1a6a01dcd4523d3e2a9d8612ddc,Snivy Illustration Rare 087
088,Servine,Illustration Rare,115,362,110,115,603,eff78a77fee7e204dbcc1ed8316a48b6c2f37846,Servine Illustration Rare 088
089,Pansage,Illustration Rare,47,191,53,47,301,a55d58dc867b3daa9042d16fcd9ed5d3b9f0bc91,Pansage Illustration Rare 089
090,Simisage,Illustration Rare,79,246,57,79,391,abd941b659f565908ebd6910fe76900ad7f8e867,Simisage Illustration Rare 090
091,Petilil,Illustration Rare,102,255,61,102,432,aaf56e9b5867b9deccfc8b4d7a463a379028a6ae,Petilil Illustration Rare 091
092,Lilligant,Illustration Rare,50,222,105,50,396,abc639e296149308cb81754c20d34009319af925,Lilligant Illustration Rare 092
093,Maractus,Illustration Rare,22,95,36,22,158,9786be9c62163c9733731368b08359f9f9da1cd9,Maractus Illustration Rare 093
094,Karrablast,Illustration Rare,190,516,136,190,867,6c05145d5ea0bb2a1ce6b6eb2202087170a60aa1,Karrablast Illustration Rare 094
095,Foongus,Illustration Rare,29,145,78,29,270,c1deaea166fbb6cd5713f1c8bec2a106a552d02c,Foongus Illustration Rare 095
096,Amoonguss,Illustration Rare,46,167,50,46,267,0ceeeaea43fbc14094231152bbb224c5f3ea32c4,Amoonguss Illustration Rare 096
097,Darumaka,Illustration Rare,102,300,96,102,511,f2b2894d2487d346aa9d3fcb7be3349b81b1e54d,Darumaka Illustration Rare 097
098,Darmanitan,Illustration Rare,118,305,78,118,513,2a9c55e297d659b37d829d4dbcf931f5d104b124,Darmanitan Illustration Rare 098
099,Larvesta,Illustration Rare,100,295,102,100,516,d78b23e8f717400ce83ea46061238da3d03e1e6b,Larvesta Illustration Rare 099
100,Volcarona,Illustration Rare,17,114,126,17,398,d359e3c592811d7eabfcd1b7dc58595d3e19a1de,Volcarona Illustration Rare 100
101,Panpour,Illustration Rare,73,222,65,73,369,2fb540ce7e1f983898b27fa86230165de8f841ae,Panpour Illustration Rare 101
102,Simipour,Illustration Rare,67,207,59,67,343,8a8258aa308d1877617026aff59eb4e3e5ba603c,Simipour Illustration Rare 102
103,Tympole,Illustration Rare,58,197,61,58,327,a8119f27adb440c0a50321d309425c20e9877c35,Tympole Illustration Rare 103
104,Palpitoad,Illustration Rare,97,341,127,97,586,7d8105955ed49d3c33a80a450c0ab9c8cd2c9773,Palpitoad Illustration Rare 104
105,Seismitoad,Illustration Rare,1042,3946,1225,1042,6426,0c8b53259d8a4079bee725691b0e064306cb5345,Seismitoad Illustration Rare 105
106,Tirtouga,Illustration Rare,81,345,109,81,561,6a956fac9795a24bfaee1ce69a33318be34de26e,Tirtouga Illustration Rare 106
107,Carracosta,Illustration Rare,78,205,55,78,348,b6e31eca27c291634cb5b1b341c8e4982251ee7f,Carracosta Illustration Rare 107
108,Alomomola,Illustration Rare,57,134,30,57,224,e48fbc2e6cf3b396ff1333c604fd0311c19781e6,Alomomola Illustration Rare 108
109,Cubchoo,Illustration Rare,144,408,138,144,709,59dc13f712b1011d898f113fcac14fd4f83dfe9f,Cubchoo Illustration Rare 109
110,Beartic,Illustration Rare,64,212,41,64,327,bded3802f0ae7bdd819977510ce0d16e85615756,Beartic Illustration Rare 110
111,Cryogonal,Illustration Rare,43,164,50,43,265,dfb1b438f9f30c9698d09afa1cf8d1a1e4e83f92,Cryogonal Illustration Rare 111
112,Emolga,Illustration Rare,97,296,90,97,499,1f1931dedb9f910a2cc7bca9e80f6dcfd4e4bc72,Emolga Illustration Rare 112
113,Tynamo,Illustration Rare,130,451,115,130,713,9201368598d37f0a77611c466f8003e52b43748d,Tynamo Illustration Rare 113
114,Eelektrik,Illustration Rare,86,221,56,86,367,16c4f664207464b2ea971c3e079fb93b10a95803,Eelektrik Illustration Rare 114
115,Eelektross,Illustration Rare,56,189,42,56,292,06890cc2add89dfac86151ea8be2f6733ab04b00,Eelektross Illustration Rare 115
116,Munna,Illustration Rare,86,270,71,86,436,02d132ee1fbb54725a73500a1dfa26de857885e2,Munna Illustration Rare 116
117,Musharna,Illustration Rare,53,155,63,53,286,07a2e7b5885875afbbe6405fa049c4bec4ae909f,Musharna Illustration Rare 117
118,Solosis,Illustration Rare,428,1410,444,428,2364,f865edb258f4c5263049449bbf86020893c9da66,Solosis Illustration Rare 118
119,Duosion,Illustration Rare,69,241,72,69,394,3aa941863137d818b88b346b8e6992a1c6cf6e4b,Duosion Illustration Rare 119
120,Elgyem,Illustration Rare,56,210,51,56,329,51c54650e8cd7245a555f8577867c8c13070bfea,Elgyem Illustration Rare 120
121,Beheeyem,Illustration Rare,31,126,54,31,220,57b784a7e3b864f9f5f52f062fe4aec03c666a82,Beheeyem Illustration Rare 121
122,Golett,Illustration Rare,33,140,35,33,213,91cbdcf9ba1e0d35286c472d2a547e7017e893f9,Golett Illustration Rare 122
123,Golurk,Illustration Rare,108,252,50,108,424,7e83155916d8224268c3c3c316af326c016ceea8,Golurk Illustration Rare 123
124,Drilbur,Illustration Rare,65,148,40,65,258,f53370fe943946255b3027c886ced1df0809cff3,Drilbur Illustration Rare 124
125,Timburr,Illustration Rare,129,342,91,129,574,d3622fe502a7a94686dbd93420e37590706cc8df,Timburr Illustration Rare 125
126,Gurdurr,Illustration Rare,24,170,68,24,272,be77fe8032c015fa095c14c6e183230c4134f140,Gurdurr Illustration Rare 126
127,Conkeldurr,Illustration Rare,37,195,82,37,320,310476bab538f8714b598cc4528dab65c4d3dc2d,Conkeldurr Illustration Rare 127
128,Throh,Illustration Rare,47,136,44,47,231,ca6afff0ee7ebff86ea2c4682dd648617fe2746e,Throh Illustration Rare 128
129,Dwebble,Illustration Rare,265,970,273,265,1551,ebc525bcc8292e01dc9e1839235b63f2e3be0477,Dwebble Illustration Rare 129
130,Crustle,Illustration Rare,39,154,44,39,241,a7c07c52e3f8efd31f66e58bb6047d0b7d45ca72,Crustle Illustration Rare 130
131,Landorus,Illustration Rare,124,357,89,124,583,b63147b8ffb32ad4427a6ee6d497b644a6555b18,Landorus Illustration Rare 131
132,Venipede,Illustration Rare,23,111,45,23,184,876f552d2acc0fee14b09efe3a4717849ec15bd5,Venipede Illustration Rare 132
133,Whirlipede,Illustration Rare,61,163,45,61,277,f5759b45a1bcfcaf199e8ad0195d5b15ff6193d6,Whirlipede Illustration Rare 133
134,Scolipede,Illustration Rare,65,154,31,65,252,a1bd9302c41ca0e409b7c0f138c370e10a9e9c0b,Scolipede Illustration Rare 134
135,Sandile,Illustration Rare,65,225,65,65,361,63ad7606ffd353449120dfa761c26249afaf525a,Sandile Illustration Rare 135
136,Krokorok,Illustration Rare,80,245,80,80,416,f87d9a162d649befa503f11320a44a2e3671933d,Krokorok Illustration Rare 136
137,Krookodile,Illustration Rare,149,566,245,149,1006,972b89f367e82c37ab92e10beadb36f247685184,Krookodile Illustration Rare 137
138,Escavalier,Illustration Rare,71,128,33,71,237,7897d19d3427693fad3b157b202874cd9147e9cb,Escavalier Illustration Rare 138
139,Klink,Illustration Rare,74,158,40,74,276,16f0597d0b32664b3ed75af8fe2f5764578ab403,Klink Illustration Rare 139
140,Klang,Illustration Rare,44,103,29,44,181,b38a3f96159df3c504f1e2791f4908c3195f0e13,Klang Illustration Rare 140
141,Klinklang,Illustration Rare,32,118,30,32,186,773580944de0bca9379ad3f6fcb62ac5a33b7b56,Klinklang Illustration Rare 141
142,Pawniard,Illustration Rare,65,196,73,65,343,88cb94fb07449370eef66591d982e9034b6a97a5,Pawniard Illustration Rare 142
143,Bisharp,Illustration Rare,60,248,68,60,386,18989952d09c5529c06ba9af27b8c9247c1549ed,Bisharp Illustration Rare 143
144,Cobalion,Illustration Rare,139,343,84,139,578,8819b23e6500f8b6ab0e2e95db5b1241f8b4c7b2,Cobalion Illustration Rare 144
145,Axew,Illustration Rare,151,472,140,151,775,a1e14632b03affb0d839c81993749d130546bf38,Axew Illustration Rare 145
146,Fraxure,Illustration Rare,104,241,59,104,413,f11109f87bc7f671e1243f727c5a09d664da4910,Fraxure Illustration Rare 146
147,Haxorus,Illustration Rare,647,908,138,647,1726,626b00b557ff9b48f05acb7038a86e99cc88ee33,Haxorus Illustration Rare 147
148,Pidove,Illustration Rare,116,383,150,116,670,ac2d872f5dccc05d83ef0b118d93740e8f134a33,Pidove Illustration Rare 148
149,Tranquill,Illustration Rare,22,129,47,22,202,abb1ccd50c0ffead13683fdfe07c83ef138afa95,Tranquill Illustration Rare 149
150,Unfezant,Illustration Rare,38,117,46,38,209,f59129d8b8b400118db43060981b39bbf3d4fa2a,Unfezant Illustration Rare 150
151,Audino,Illustration Rare,114,431,124,114,689,3d6dc311a660779d9c1818bf1fda3245850b0e22,Audino Illustration Rare 151
152,Minccino,Illustration Rare,75,304,83,75,479,9e376fc641e4630f5e93e2284cdee6e622d43c72,Minccino Illustration Rare 152
153,Cinccino,Illustration Rare,49,245,68,49,372,b8e5246ca407baae7de0a773cce7b5cc63937490,Cinccino Illustration Rare 153
154,Rufflet,Illustration Rare,117,203,49,117,378,b0e0b3323a1c76b1d026af221027353573bcd418,Rufflet Illustration Rare 154
155,Braviary,Illustration Rare,77,274,82,77,448,6c5098ec332a385ce18f02c13fd1ff6d79c4a02f,Braviary Illustration Rare 155
156,Serperior EX,Ultra Rare,397,190,25,397,616,41bf3e8d50c260755383ae3287d1ff44b7ea6863,Serperior EX Ultra Rare 156
157,Kyurem EX,Ultra Rare,429,221,30,429,686,f1b8b317cba8f14096e261c9fba0e121c030b9c9,Kyurem EX Ultra Rare 157
158,Zekrom EX,Ultra Rare,1909,1003,104,1909,3034,88220641e8d4609fcd23b0db1af7936fc228fc3c,Zekrom EX Ultra Rare 158
159,Meloetta EX,Ultra Rare,335,193,30,335,559,74046b2395adcc8a9f5d49c40bc734b8dfae243c,Meloetta EX Ultra Rare 159
160,Excadrill EX,Ultra Rare,170,102,7,170,284,1c8e335947511c84344e94cec2a579d57aa7b503,Excadrill EX Ultra Rare 160
161,Genesect EX,Ultra Rare,583,290,40,583,920,974ac3d7be3548a2f8a7e6aace66a609d342545b,Genesect EX Ultra Rare 161
162,Fennel,Ultra Rare,248,188,48,248,493,1b645bf8dbbd8c3fde804df013863b47168cc836,Fennel Ultra Rare 162
163,N's Plan,Ultra Rare,578,435,120,578,1156,ad8c9200f51ffbe8e7193c9f7135504ffaad0bc9,N's Plan Ultra Rare 163
164,Serperior EX,Special Illustration Rare,2786,1150,168,2786,4162,b2b007753337b6479d6d55bf96abb4ccffcc3977,Serperior EX Special Illustration Rare 164
165,Kyurem EX,Special Illustration Rare,4362,2007,252,4362,6721,73b496df9cef7388aded0e38cde0c145b9649571,Kyurem EX Special Illustration Rare 165
166,Zekrom EX,Special Illustration Rare,7043,3781,443,7043,11442,14b42484da37de55c0b1adfd38f9b0e4aeda3d9c,Zekrom EX Special Illustration Rare 166
167,Meloetta EX,Special Illustration Rare,3093,1217,133,3093,4515,ae9e98dc8a82af840b4fff1b14ce4605448250ac,Meloetta EX Special Illustration Rare 167
168,Excadrill EX,Special Illustration Rare,2236,770,85,2236,3113,613966ec92dba2dd282dd9d37845f5f5e73f46cc,Excadrill EX Special Illustration Rare 168
169,Genesect EX,Special Illustration Rare,2996,1273,169,2996,4507,2a9ecce78b7de3695c1ef38874cbd2a67e749e83,Genesect EX Special Illustration Rare 169
170,N's Plan,Special Illustration Rare,2794,1708,383,2794,4979,32121a983d7d28bca240a3c3eeb3ee4081746b53,N's Plan Special Illustration Rare 170
171,Victini,Black White Rare,2706,2445,326,2706,5540,440dab9c1be488b1c9fc896ce6b68bef4fb34ec7,Victini Black White Rare 171
172,Zekrom EX,Black White Rare,5664,4732,554,5664,11079,974108dbd4ee9d80fb581f909cae80310fa1283f,Zekrom EX Black White Rare 172
