card_number,name,parallel,g10,g9,g8,card_gems,card_total_grades,gemrate_id,details
134,Ivysaur,Illustration Rare,10266,5734,685,10266,16923,a01a5ab464d93220e8d62790981fe6489d92201b,Ivysaur Illustration Rare 134
135,Exeggutor,Illustration Rare,2871,1275,119,2871,4311,f22734bfa3e7552837de0abaf62a97b9bc2c23d3,Exeggutor Illustration Rare 135
136,Shuckle,Illustration Rare,4373,2005,204,4373,6628,35fcf0a7ce21851677a203848740f524d910f361,Shuckle Illustration Rare 136
137,Ninjask,Illustration Rare,1592,606,90,1592,2316,f9252689e298ed282f37099b7723b516c80d6074,Ninjask Illustration Rare 137
138,Vulpix,Illustration Rare,7722,3733,388,7722,12024,8d39ee35a24dfffd2d959deccbf440f727ea08a7,Vulpix Illustration Rare 138
139,Litleo,Illustration Rare,2150,1176,105,2150,3470,45a2b106255dc801286e97bc91102cb268996c24,Litleo Illustration Rare 139
140,Snover,Illustration Rare,1278,566,65,1278,1944,37b74c89cd6adf0faeef52288c5d72b2b1da2775,Snover Illustration Rare 140
141,Clawitzer,Illustration Rare,1470,676,79,1470,2255,c440c7a71c6d28fcbde239d19ee7aaf6e4805801,Clawitzer Illustration Rare 141
142,Inteleon,Illustration Rare,1706,767,76,1706,2574,d4afcbfd8c687fa0cc7f2a00737d5eca55849c85,Inteleon Illustration Rare 142
143,Helioptile,Illustration Rare,2114,1202,119,2114,3475,ac3dccf54b371ab31944c0b5f52ca9c6aab47d7b,Helioptile Illustration Rare 143
144,Shedinja,Illustration Rare,1824,808,73,1824,2728,e7d6a34d1af2d607a7c05c5dde6e92164482c801,Shedinja Illustration Rare 144
145,Houndstone,Illustration Rare,1447,610,98,1447,2184,53698c776f2c626fcd50f09664a7bdf4d33862ba,Houndstone Illustration Rare 145
146,Marshadow,Illustration Rare,12749,6622,711,12749,20440,6171093962e59b02137506c7c21688af0dba590a,Marshadow Illustration Rare 146
147,Garganacl,Illustration Rare,938,411,66,938,1439,3057098e59e5f73b0e9a89b2bb5205d0ba08bfe5,Garganacl Illustration Rare 147
148,Spiritomb,Illustration Rare,1538,554,64,1538,2188,fb29f044d42a870f0c49d23e556fb3a44a60ec7f,Spiritomb Illustration Rare 148
149,Shroodle,Illustration Rare,1425,591,70,1425,2105,ea97e9db6465db7c2c90da1673c07954b734ea30,Shroodle Illustration Rare 149
150,Steelix,Illustration Rare,6876,3417,443,6876,10893,ed1f9569f02a08bb9c1ee4c6acd3770c9ee8c61a,Steelix Illustration Rare 150
151,Spearow,Illustration Rare,2323,1018,147,2323,3547,3740bf22d0e467b0c91b2dadc01dbd116b6ba2db,Spearow Illustration Rare 151
152,Delibird,Illustration Rare,1999,928,85,1999,3042,d5cb126d989a062e5dea91e8ec5580699aa412e4,Delibird Illustration Rare 152
153,Gumshoos,Illustration Rare,4377,2186,231,4377,6872,e863a10281f9f296848179919befdd63d7771712,Gumshoos Illustration Rare 153
154,Stufful,Illustration Rare,3011,1277,120,3011,4456,df91d5e4d6358445434a2da249aafb217048b572,Stufful Illustration Rare 154
155,Mega Venusaur EX,Ultra Rare,5836,3475,465,5836,9862,15d12b89475b9f3a6980bf3799ac023494e6190c,Mega Venusaur EX Ultra Rare 155
156,Mega Camerupt EX,Ultra Rare,817,449,63,817,1338,ad6477dd395f5e424f6e5c4aaa0ee71b00b1ca2e,Mega Camerupt EX Ultra Rare 156
157,Mega Abomasnow EX,Ultra Rare,767,437,47,767,1261,762e74fa5405c284d4c5ebd488a2f850e4f9de19,Mega Abomasnow EX Ultra Rare 157
158,Mega Manectric EX,Ultra Rare,975,564,86,975,1638,c2516a24dc4a85ec54008b4a8869dd3f40814cff,Mega Manectric EX Ultra Rare 158
159,Mega Gardevoir EX,Ultra Rare,2996,1818,260,2996,5132,6876f19116ad33a30a7d0fa01b0e1d31c0dfcfae,Mega Gardevoir EX Ultra Rare 159
160,Mega Lucario EX,Ultra Rare,5962,4125,614,5962,10866,7970ff9f765d7f8e8ab35d29d535bd350d759e18,Mega Lucario EX Ultra Rare 160
161,Mega Absol EX,Ultra Rare,2144,1419,205,2144,3813,a710a911004574a8b1959c4a823ee0cee4e2fe71,Mega Absol EX Ultra Rare 161
162,Mega Mawile EX,Ultra Rare,1187,726,118,1187,2048,ad926cb6bd6e727db27b6f6c7330a68426dddc89,Mega Mawile EX Ultra Rare 162
163,Mega Latias EX,Ultra Rare,3104,1943,236,3104,5343,1981bba79e4139fc69989399dc4ad60e7cd7aeaf,Mega Latias EX Ultra Rare 163
164,Mega Kangaskhan EX,Ultra Rare,1958,1140,140,1958,3271,5ea5de6808a60aeb00e5b0fdf1e830517d0eb5a2,Mega Kangaskhan EX Ultra Rare 164
165,Acerola's Mischief,Ultra Rare,755,482,115,755,1382,358e01bb1838711475c8a92c2bd260128e329cf6,Acerola's Mischief Ultra Rare 165
166,Air Balloon,Ultra Rare,155,126,29,155,324,16112402dbd1f97b1fad4c1f07672582b11347c9,Air Balloon Ultra Rare 166
167,Buddy-Buddy Poffin,Ultra Rare,134,127,18,134,284,146a64c9526bf5356b6c8cadd3e90bd82070dc6c,Buddy-Buddy Poffin Ultra Rare 167
168,Fighting Gong,Ultra Rare,178,131,26,178,342,1f2255732ae1277b384f150c09a4bed4d29a4ee4,Fighting Gong Ultra Rare 168
169,Lillie's Determination,Ultra Rare,3570,2869,684,3570,7352,c06ea99afedaa572c2716754817ec6b9b603c34b,Lillie's Determination Ultra Rare 169
170,LT. Surge's Bargain,Ultra Rare,311,169,51,311,540,b1af3456376f8a946eec5789567328d28876c559,LT. Surge's Bargain Ultra Rare 170
171,Mega Signal,Ultra Rare,119,91,26,119,241,e28f4b628db05f5ab2321d144089481286a9c383,Mega Signal Ultra Rare 171
172,Mystery Garden,Ultra Rare,219,135,28,219,391,4539f3ca2a2a622350aa4b06c1658202b1d6a00b,Mystery Garden Ultra Rare 172
173,Night Stretcher,Ultra Rare,202,132,38,202,386,40d96f58a050e76185b70dc5d46d05921ee489f5,Night Stretcher Ultra Rare 173
174,Premium Power Pro,Ultra Rare,125,99,16,125,247,c3f9f48dced6584ccc1a17e2a417caef8b100d15,Premium Power Pro Ultra Rare 174
175,Rare Candy,Ultra Rare,195,111,36,195,357,3763e1fbfd6dcf5c33697797be8e67f58c0cdf87,Rare Candy Ultra Rare 175
176,Wally's Compassion,Ultra Rare,287,201,42,287,541,f0492878120ea4600ca038158144a3c40413284c,Wally's Compassion Ultra Rare 176
177,Mega Venusaur EX,Special Illustration Rare,8701,4083,507,8701,13426,a0609a5dbc2936120957cb9e36ab57d57428cfec,Mega Venusaur EX Special Illustration Rare 177
178,Mega Gardevoir EX,Special Illustration Rare,10368,5308,710,10368,16553,18f5e1b76ac45c28d9ae8dd8ddd08f0a77ade7f2,Mega Gardevoir EX Special Illustration Rare 178
179,Mega Lucario EX,Special Illustration Rare,11588,5554,716,11588,18064,1ab8847db04e603c3e700fe3a2bb7c848dde8d53,Mega Lucario EX Special Illustration Rare 179
180,Mega Absol EX,Special Illustration Rare,6915,2933,393,6915,10325,b66e752b293b2acce78fb27a15d45e14d28ff21d,Mega Absol EX Special Illustration Rare 180
181,Mega Latias EX,Special Illustration Rare,9052,4110,478,9052,13808,ae5b278bdb6382ed8c947d31126c514875a4fb19,Mega Latias EX Special Illustration Rare 181
182,Mega Kangaskhan EX,Special Illustration Rare,7207,3110,390,7207,10806,b2264203fb682c3e60c281081146f035003d8ea9,Mega Kangaskhan EX Special Illustration Rare 182
183,Acerola's Mischief,Special Illustration Rare,2683,1760,404,2683,4959,871f594276afece868b142bcf4f1dbb31bfb95fe,Acerola's Mischief Special Illustration Rare 183
184,Lillie's Determination,Special Illustration Rare,5222,4304,930,5222,10608,625d5f7c8b2072ebb94c0f292d2af658c1e52f85,Lillie's Determination Special Illustration Rare 184
185,LT. Surge's Bargain,Special Illustration Rare,1748,1401,322,1748,3551,e1064ebc0089a4e7bef3c1f46701c30e612d3fa9,LT. Surge's Bargain Special Illustration Rare 185
186,Wally's Compassion,Special Illustration Rare,1159,850,185,1159,2264,3ce9b5dbcc93a7e07f8d1f36e58fececfe6e42f5,Wally's Compassion Special Illustration Rare 186
187,Mega Gardevoir EX,Mega Hyper Rare,1777,3963,1701,1777,7696,9e4f347663c6ce4d136b67db95688e8b2b9ec300,Mega Gardevoir EX Mega Hyper Rare 187
188,Mega Lucario EX,Mega Hyper Rare,2599,4715,1777,2599,9416,1045ece74b0c7c25f7852fb74968696d0b93d137,Mega Lucario EX Mega Hyper Rare 188
