card_number,name,parallel,g10,g9,g8,card_gems,card_total_grades,gemrate_id,details
110,Weezing,Reverse Holo,20,15,1,20,36,c62bb244f2481eeb58fa2318a12d26b71e729853,Weezing Reverse Holo 110
111,Rhyhorn,Reverse Holo,11,21,1,11,35,f755bbccb49340ead0440c946e384f1ec77b3099,Rhyhorn Reverse Holo 111
111,Rhyhorn,Base,3,2,0,3,6,25fa40fe6c55dcdf15b9b30f9532ad5bbef766c8,Rhyhorn Base 111
112,Rhydon,Reverse Holo,13,26,4,13,45,33f1889ceaa53aa5e546cd1368a09461e4ea0a2e,Rhydon Reverse Holo 112
112,Rhydon,Base,4,1,0,4,6,2bb44e9d1716c929e7cba43fa24e99bc43232682,Rhydon Base 112
113,Chansey,Base,63,129,30,63,231,d6b81ddef43703772cca8c8404113fd04fb4e842,Chansey Base 113
113,Chansey,Reverse Holo,34,25,8,34,70,4f3c1c752d89931ce2d1b058b7a5e3a00e36b06e,Chansey Reverse Holo 113
114,Tangela,Reverse Holo,12,18,1,12,31,c041d51250f5ce3ed60eecded46dd2d68d5f1301,Tangela Reverse Holo 114
114,Tangela,Base,2,4,1,2,9,6958b550999afaa8c8bc6daacccfc4b6520edb39,Tangela Base 114
115,Kangaskhan EX,Base,109,175,65,109,373,e6ec1bca6165e923071cd3a5e46bb5103b8b1780,Kangaskhan EX Base 115
116,Horsea,Reverse Holo,13,23,1,13,40,522aa722220c4321a1bc78e250602ee147699f41,Horsea Reverse Holo 116
116,Horsea,Base,0,3,1,0,4,cdfb886728d87f8a2d6e0b92fd3ff6113664c3f1,Horsea Base 116
117,Seadra,Reverse Holo,13,12,5,13,30,62f355c1b2e959d49add3dbbdb10573586ce5b51,Seadra Reverse Holo 117
117,Seadra,Base,4,0,0,4,4,483df1093d019d77e9a0f9f604650348ad52f3cf,Seadra Base 117
118,Goldeen,Reverse Holo,9,20,4,9,35,9f424f46a98b44e11c0ce4a5bac703b1bba92bd0,Goldeen Reverse Holo 118
118,Goldeen,Base,3,6,2,3,11,b82f6315b2b2f704ead2149e28d3c8cacc1a844a,Goldeen Base 118
119,Seaking,Reverse Holo,10,15,2,10,27,faebfb1bbbdbadeef0a481e0e8dfffddb6bdbb93,Seaking Reverse Holo 119
119,Seaking,Base,1,4,0,1,6,bbc406dfc6be5bea7f2e7c6ba63a5488a502d279,Seaking Base 119
120,Staryu,Reverse Holo,14,17,0,14,31,9c014d945e8933f9ed2a2814780c0564f92ffe93,Staryu Reverse Holo 120
120,Staryu,Base,3,3,0,3,6,179839aa979500b98dc79537bf4d040c67785029,Staryu Base 120
121,Starmie,Base,40,56,13,40,110,c4b293311c723ef7871f33655bfbcd9dd534b236,Starmie Base 121
121,Starmie,Reverse Holo,14,15,3,14,33,855056b49c2a4dde12e803580a2a053fd71fb6e4,Starmie Reverse Holo 121
122,Mr. Mime,Base,52,69,26,52,155,b62bc8537a08234e698d7d3d12f69bae8466717b,Mr. Mime Base 122
122,Mr. Mime,Reverse Holo,27,17,4,27,50,4170ea5e1b96cd2630663386e6d94451f342eb9a,Mr. Mime Reverse Holo 122
123,Scyther,Reverse Holo,16,37,9,16,65,0e7fb053578477d419f31370319d3b7c125dba8f,Scyther Reverse Holo 123
123,Scyther,Base,4,5,1,4,11,2947258396b8be347305966ac1bcb782b03a2e82,Scyther Base 123
124,Jynx EX,Base,115,165,56,115,351,b518b2243ca92c7ce511be67a31abbae00e76a6d,Jynx EX Base 124
125,Electabuzz,Zapdos EX Box,118,197,40,118,362,421a62e0dac165875c9c16fc2974800872ac33bf,Electabuzz Zapdos EX Box 125
125,Electabuzz,Base,11,16,4,11,32,7b5691187c709e1d9b276a097985e000d6dff787,Electabuzz Base 125
125,Electabuzz,Reverse Holo,10,11,2,10,23,cc446df6916f301af73ac9d06b803f689407cd91,Electabuzz Reverse Holo 125
126,Magmar,Reverse Holo,7,20,3,7,30,92046c0b35029aa8c1a69dcbd2a6d3d154de8b26,Magmar Reverse Holo 126
126,Magmar,Base,3,1,1,3,5,139f06ac21be5dc899cfcb4de036709d3d0e2103,Magmar Base 126
127,Pinsir,Reverse Holo,14,16,1,14,31,6a42c8878e4b46c64102a27d6923a0aaa5065af8,Pinsir Reverse Holo 127
127,Pinsir,Base,4,2,0,4,6,c1cb19a641cc21d34e12b8ceb533aba886afad62,Pinsir Base 127
128,Tauros,Reverse Holo,10,17,7,10,34,16f2d961262e895fd1c00b7292ef26ddc29a4f45,Tauros Reverse Holo 128
128,Tauros,Base,5,3,1,5,10,5284d18e6c01bc5fb7e1e7669d34e5d38229d194,Tauros Base 128
129,Magikarp,Reverse Holo,33,59,10,33,107,b1ca6a9b54e8fb5ca91ab2b1191853a57e70213d,Magikarp Reverse Holo 129
129,Magikarp,Base,10,16,3,10,34,9dd2eb3835193d8e3a72f20a76afb98fb04e182c,Magikarp Base 129
130,Gyarados,Base,142,174,45,142,374,c520a214f9a5a830db96e530125d1973f9413764,Gyarados Base 130
130,Gyarados,Reverse Holo,28,62,18,28,115,f6f27f2f7d7159f42e60ccdc66baebe8636af1ae,Gyarados Reverse Holo 130
131,Lapras,Reverse Holo,13,22,5,13,41,f4f9a92a825a2736ba84c24fa92ce513e64f333f,Lapras Reverse Holo 131
131,Lapras,Base,3,13,1,3,18,a82e94094c192226a45d64254600857b03ef87f2,Lapras Base 131
132,Ditto,Base,78,132,57,78,290,a5f234c601947c2a670d7de8197fe98423802dc1,Ditto Base 132
132,Ditto,Reverse Holo,31,26,5,31,66,50df2526b245de4bb7e2f4b197bf6e7b7672220a,Ditto Reverse Holo 132
132,Ditto,Trainer's Tool Kit,5,5,1,5,12,057d2d0d42650bc77674bfa096a598f8d7161456,Ditto Trainer's Tool Kit 132
133,Eevee,Pokemon Together,183,877,560,183,1760,01d32e3172842d0d8598fb19424ed7b16ed4cf30,Eevee Pokemon Together 133
133,Eevee,Reverse Holo,82,92,32,82,215,cb393acb2fae54764eeff0db590941d2a389211a,Eevee Reverse Holo 133
133,Eevee,Base,52,52,18,52,126,8ed73c7e69d0af8053797454afc8e18a5c12dc0d,Eevee Base 133
134,Vaporeon,Base,104,155,41,104,310,fcc39e42eb5683cebf255d82a35c4feb88012ca1,Vaporeon Base 134
134,Vaporeon,Reverse Holo,20,41,10,20,76,e74f28e6b72f4f7e4ef0b60469d453b44788067c,Vaporeon Reverse Holo 134
135,Jolteon,Base,120,182,39,120,351,27f58a243acd2dd903f6230aec66484c59c0a8c3,Jolteon Base 135
135,Jolteon,Reverse Holo,43,45,16,43,108,5c38d680e156c2ae8dad6a2a9ddf3de5e37c24e8,Jolteon Reverse Holo 135
136,Flareon,Base,106,143,33,106,288,ec198de3fe42e7d7314897084b69228a58da9799,Flareon Base 136
136,Flareon,Reverse Holo,8,39,16,8,73,3fca138affc707f3baef73b2630cb1d79b927b68,Flareon Reverse Holo 136
137,Porygon,Reverse Holo,16,32,3,16,53,30a7ab77ba6437cff4cdc0ef2c4ae7b5f75cdc98,Porygon Reverse Holo 137
137,Porygon,Base,9,3,3,9,16,2a3bd4a3b0915821b0f95fc7d73b8f01b9763cdf,Porygon Base 137
138,Omanyte,Reverse Holo,11,26,1,11,38,6d69994d81ff99e316d3f70ad29179f7a848b19f,Omanyte Reverse Holo 138
138,Omanyte,Base,1,4,1,1,7,5c7bcaacb19bb2437ed12f1db3bf1b1d34be68ad,Omanyte Base 138
139,Omastar,Base,29,57,7,29,99,1a16ccc224ec6ccbe3cea08f988171e07d4a5160,Omastar Base 139
139,Omastar,Reverse Holo,22,17,2,22,41,51297fb5db24653e9be0fc99c212e7c15dd3653f,Omastar Reverse Holo 139
140,Kabuto,Reverse Holo,8,14,2,8,25,1b8b7f775e8152609330691b64e5987b640c58d6,Kabuto Reverse Holo 140
140,Kabuto,Base,4,3,0,4,7,630316ec9a8c590291148db99214097c50bc0b5a,Kabuto Base 140
141,Kabutops,Base,32,52,13,32,100,0d8e797a63fce8406bf3bd2e2dda5e0c908e1835,Kabutops Base 141
141,Kabutops,Reverse Holo,18,12,4,18,36,9b03ae4a67edf2d6539643d120e6f2199460b2dc,Kabutops Reverse Holo 141
142,Aerodactyl,Base,129,184,58,129,386,ef823acba0a348721eb54509d284ad243e1882af,Aerodactyl Base 142
142,Aerodactyl,Reverse Holo,40,46,16,40,102,a865150c27ff163e0cfa29bb38922a416167ab8c,Aerodactyl Reverse Holo 142
143,Snorlax,Reverse Holo,38,86,17,38,146,3923d0f103d350d4caeb8f093db9546a13925e01,Snorlax Reverse Holo 143
143,Snorlax,Base,36,40,10,36,95,d72d6433718900ec809bb69c7ddcedd860d23290,Snorlax Base 143
144,Articuno,Base,83,101,25,83,215,8953f61a71d3592b241a7fc749090033c60a13dc,Articuno Base 144
144,Articuno,Reverse Holo,35,39,6,35,82,c4ccc0670aeb055abee09b3162b3accd8880f7f5,Articuno Reverse Holo 144
145,Zapdos EX,Base,244,411,143,244,832,1bc621eaf7de8b1f168e06fe0014b88a84206764,Zapdos EX Base 145
146,Moltres,Base,84,85,17,84,188,d843e8a23989dc07dfd93766261294a00fbbb5c5,Moltres Base 146
146,Moltres,Reverse Holo,37,36,8,37,82,e8c21b6c833b78a8d1b5de55ed77c4b358b67ba9,Moltres Reverse Holo 146
146,Moltres,Charizard EX League Battle Deck,1,5,1,1,7,fc661443a4493514b0c1ffd2cbcd8c2878aa75f2,Moltres Charizard EX League Battle Deck 146
147,Dratini,Reverse Holo,22,37,7,22,69,7c7207ad9115cb2ec641ef847963fa0a76e7af89,Dratini Reverse Holo 147
147,Dratini,Base,5,4,5,5,15,da6fe94d9e196d99e04a6e20ea8edb025a9a7291,Dratini Base 147
148,Dragonair,Reverse Holo,11,23,17,11,55,46862d5989018931f7248f99fcaaea48b884b9e2,Dragonair Reverse Holo 148
148,Dragonair,Base,12,23,6,12,42,06300d4c1a0c0057853d6cd1c92faa878449ea81,Dragonair Base 148
149,Dragonite,Base,163,297,121,163,614,3dd0fd92ff104a4808f9b13ace234f2964da311f,Dragonite Base 149
149,Dragonite,Reverse Holo,35,105,56,35,207,1a387f1ee9113dce23e94ad7844fdeb165b45d01,Dragonite Reverse Holo 149
150,Mewtwo,Base,497,822,208,497,1581,b79d3e38273c36567abe615ebff2ef357e5d631b,Mewtwo Base 150
150,Mewtwo,Reverse Holo,225,252,77,225,570,a7838aaa9ccfa14e653d6f0a9465b48cad1de646,Mewtwo Reverse Holo 150
151,Mew EX,Base,909,1640,655,909,3366,bebaed20bca1c06298787e010881bc8a89f828e6,Mew EX Base 151
152,Antique Dome Fossil,Reverse Holo,9,20,7,9,37,3a352d4239958c16cceb0ba42bdc7e6234193ee7,Antique Dome Fossil Reverse Holo 152
152,Antique Dome Fossil,Base,1,1,2,1,4,04514bfb3963e2729ac9023ec8ea12d1021dfaf6,Antique Dome Fossil Base 152
153,Antique Helix Fossil,Reverse Holo,3,16,1,3,23,5767ee76122ebae7359a9b246fdb2092a2a34b3a,Antique Helix Fossil Reverse Holo 153
153,Antique Helix Fossil,Base,0,3,1,0,4,f7f59f7b2a2948580f2616f7f56f430e2b8249df,Antique Helix Fossil Base 153
154,Antique Old Amber,Reverse Holo,13,10,3,13,27,b3afefeed5be1c2b13ddeac961f6bf618689b56f,Antique Old Amber Reverse Holo 154
154,Antique Old Amber,Base,2,0,1,2,3,2af7a98c2627fb39657d64cb7aca90a6e897d54e,Antique Old Amber Base 154
155,Big Air Balloon,Reverse Holo,5,8,3,5,16,4067b036d9ac34713279f46a3712c8f3804fa79d,Big Air Balloon Reverse Holo 155
155,Big Air Balloon,Base,2,2,0,2,5,a28dfcc7970391039b1927043d474ccf3692571d,Big Air Balloon Base 155
156,Bill's Transfer,Reverse Holo,9,7,1,9,17,d77f2dca0a10fb915730d0a2b6a7b86434679c5e,Bill's Transfer Reverse Holo 156
156,Bill's Transfer,Base,4,3,0,4,7,4503c82ad3eb8fd8828b155abb80b60757e9aaaa,Bill's Transfer Base 156
157,Cycling Road,Reverse Holo,7,12,4,7,23,68653357bf412ab815b4041f95d360f66de58b44,Cycling Road Reverse Holo 157
157,Cycling Road,Base,1,2,1,1,4,5b7ca9dab84950d869bdde9327f231f1943f404b,Cycling Road Base 157
158,Daisy's Help,Reverse Holo,2,12,6,2,20,126af5ee8648d92e42579900db7b92061914824a,Daisy's Help Reverse Holo 158
158,Daisy's Help,Base,1,2,0,1,5,e58b9826320019f51c77977bf64a3829c60d2468,Daisy's Help Base 158
159,Energy Sticker,Reverse Holo,4,8,9,4,22,170b6fd120035c412489081dc3dbeee36950ff17,Energy Sticker Reverse Holo 159
159,Energy Sticker,Base,0,2,3,0,6,4e98ad3dbdf7c8f14dd49ebe020a2d18275718e8,Energy Sticker Base 159
160,Erika's Invitation,Reverse Holo,9,20,4,9,33,de063a9fac2001425d68bcb0740743d02863f4ca,Erika's Invitation Reverse Holo 160
160,Erika's Invitation,Base,5,7,3,5,17,fe39b4465c2fc6cf771a4fca0622bf0786edcaf9,Erika's Invitation Base 160
161,Giovanni's Charisma,Reverse Holo,5,19,4,5,29,75e90dd3c742d2a482e4ba6ea47c96de8cb0558c,Giovanni's Charisma Reverse Holo 161
161,Giovanni's Charisma,Base,1,2,0,1,7,83539df8929a21acaa8dd6fa9d71b12b111402dc,Giovanni's Charisma Base 161
162,Grabber,Reverse Holo,7,10,0,7,18,7e14a634d3a9228424f2b6302ca43c70909a1c70,Grabber Reverse Holo 162
162,Grabber,Base,0,2,0,0,3,6bb52271ea05ae4c2f41eab6ea74fd7166e2c0b7,Grabber Base 162
163,Leftovers,Reverse Holo,7,9,1,7,17,86dc2e365a684b22816862a5d571cd4cfec6fd07,Leftovers Reverse Holo 163
163,Leftovers,Base,1,2,2,1,5,281f448c5a26d10740ad751f98be40f664b2d2ae,Leftovers Base 163
164,Protective Goggles,Reverse Holo,10,4,5,10,19,95f34fa90794ff81a9a0772ad6dfa1af076ea8eb,Protective Goggles Reverse Holo 164
164,Protective Goggles,Base,1,2,0,1,3,9055ed0158115da4d95a23142b79891ded4e7af2,Protective Goggles Base 164
165,Rigid Band,Reverse Holo,6,10,0,6,16,1f1ba0072d7191c18e63ae7c926736e72bfbff37,Rigid Band Reverse Holo 165
165,Rigid Band,Base,1,1,1,1,3,84d85e039c41938be1ddcddc2706ec9000933ea5,Rigid Band Base 165
166,Bulbasaur,Illustration Rare,8408,16068,4371,8408,29733,f3c2557d5807290aebb181416085e3005d9c8196,Bulbasaur Illustration Rare 166
167,Ivysaur,Illustration Rare,6534,13611,4124,6534,25155,0514c89d5184e5237ef82bbb74f685208738ac4c,Ivysaur Illustration Rare 167
168,Charmander,Illustration Rare,8872,19604,7075,8872,37633,eb3082285fd78b3b34beed85c21ca6a0b168704c,Charmander Illustration Rare 168
169,Charmeleon,Illustration Rare,7600,17292,5927,7600,32084,6a9eb9c29a23c2bdf745d2887a8c040fc32a7255,Charmeleon Illustration Rare 169
170,Squirtle,Illustration Rare,9079,19120,5232,9079,34443,b87da1b94ba83e2cc46ccd3d6067f637501e8dc1,Squirtle Illustration Rare 170
171,Wartortle,Illustration Rare,6691,14829,4304,6691,26764,ab4e56456ffd6b45e10807acc188b37b3b9c9877,Wartortle Illustration Rare 171
172,Caterpie,Illustration Rare,1690,2820,771,1690,5495,e06860ad0575ac1d843c97933ade6b894df32ca5,Caterpie Illustration Rare 172
173,Pikachu,Illustration Rare,8805,17224,5346,8805,32511,e752cf463f068032e5db0b4bcd628a82f028000c,Pikachu Illustration Rare 173
174,Nidoking,Illustration Rare,3134,5059,1165,3134,9526,6cb23cd6b578f1bcaa5de5b25633435e4c0d7df2,Nidoking Illustration Rare 174
175,Psyduck,Illustration Rare,5244,9335,2363,5244,17387,31812df09ae0502c4d5e45e035617b257601e2f6,Psyduck Illustration Rare 175
176,Poliwhirl,Illustration Rare,4563,7924,2114,4563,14976,4954a95bd6c686a17e956ee55f3b37dcc71d1a9f,Poliwhirl Illustration Rare 176
177,Machoke,Illustration Rare,2658,5077,1507,2658,9607,fafeafce68f2f0e1410c09ae04c11d93d11a8f4d,Machoke Illustration Rare 177
178,Tangela,Illustration Rare,1497,2945,809,1497,5394,f11cb2aed6ec10d8947e6ae7d337e55ce0a697b6,Tangela Illustration Rare 178
179,Mr. Mime,Illustration Rare,2058,3072,719,2058,5981,5b473f3e9c6521e409af804b365827af3b87246e,Mr. Mime Illustration Rare 179
180,Omanyte,Illustration Rare,1555,2499,695,1555,4883,7d281223a8fea57a056448be56f740dea0e35254,Omanyte Illustration Rare 180
181,Dragonair,Illustration Rare,4684,8491,2036,4684,15637,555bf13b7796293d273f74b0da8ce04a66ccaf85,Dragonair Illustration Rare 181
182,Venusaur EX,Ultra Rare,2558,3271,857,2558,6834,81e09dbff4a697654eb80d95399c2af14112f83c,Venusaur EX Ultra Rare 182
183,Charizard EX,Ultra Rare,8990,11832,2927,8990,24361,00f8fb5843acedc10ac078bb712400cf0b9c6988,Charizard EX Ultra Rare 183
184,Blastoise EX,Ultra Rare,3563,4390,1323,3563,9638,f1141877171b953115d7b3975ccf97f7b7156d9f,Blastoise EX Ultra Rare 184
185,Arbok EX,Ultra Rare,720,795,213,720,1771,ed31131696cf46e789ffeed072148b86b18e384c,Arbok EX Ultra Rare 185
186,Ninetales EX,Ultra Rare,1375,1770,541,1375,3834,d4095060f34dc3ae10300296438c5053a51e3375,Ninetales EX Ultra Rare 186
187,Wigglytuff EX,Ultra Rare,644,757,192,644,1644,1cb8c5b1fa2bf7ea5031cc866c4112ad50b279bc,Wigglytuff EX Ultra Rare 187
188,Alakazam EX,Ultra Rare,1411,1795,420,1411,3712,119edcbdba2b500f1fb15452e7d4b9433c546ffe,Alakazam EX Ultra Rare 188
189,Golem EX,Ultra Rare,632,722,170,632,1543,e5dd883987a229271e1b2450d68069c6f219f4ef,Golem EX Ultra Rare 189
190,Kangaskhan EX,Ultra Rare,624,779,199,624,1634,0b8f112030caeafa270dff8f134a75e02a7c6b4f,Kangaskhan EX Ultra Rare 190
191,Jynx EX,Ultra Rare,494,677,181,494,1396,63c0eb3056bf4547ea8a744165fac5fe008ea5d4,Jynx EX Ultra Rare 191
192,Zapdos EX,Ultra Rare,1567,1914,525,1567,4112,62e1f62d6a61ed0dfa25c1b9f1a5b01862a506eb,Zapdos EX Ultra Rare 192
193,Mew EX,Ultra Rare,3517,4215,1051,3517,8991,d9020590f2e58918def898792390e3ec78524428,Mew EX Ultra Rare 193
194,Bill's Transfer,Ultra Rare,315,677,224,315,1264,8e237145b2dea1465b767eac5e5c9e30051ad90e,Bill's Transfer Ultra Rare 194
195,Daisy's Help,Ultra Rare,430,723,237,430,1442,ce8cd05326fc6f667a849e9bbcdbac2d65aa0175,Daisy's Help Ultra Rare 195
196,Erika's Invitation,Ultra Rare,1740,2851,926,1740,5675,94c7b01c917c28b445309ed10400dcac198bee1e,Erika's Invitation Ultra Rare 196
197,Giovanni's Charisma,Ultra Rare,737,1425,514,737,2785,2b4a291de55ba15c2833fc14236618bb0d567526,Giovanni's Charisma Ultra Rare 197
198,Venusaur EX,Special Illustration Rare,16062,27724,9165,16062,55000,c20259c57c80b35a3d9d4d0666438c901e3edb1a,Venusaur EX Special Illustration Rare 198
199,Charizard EX,Special Illustration Rare,28173,49126,18822,28173,101497,0d0d77bf0ac8054da6c21b2ead1dfc38203edf70,Charizard EX Special Illustration Rare 199
200,Blastoise EX,Special Illustration Rare,18540,30706,10174,18540,61604,1db15df4017e7ab1520c40c519e252df5c668bda,Blastoise EX Special Illustration Rare 200
201,Alakazam EX,Special Illustration Rare,11327,19727,6552,11327,38986,eee04a46861688d4eaee6e0e47bd846815be5db1,Alakazam EX Special Illustration Rare 201
202,Zapdos EX,Special Illustration Rare,13879,24009,8298,13879,48094,da4a6adbee5cb6720c7d8ff6096fbc9fb9d0bc83,Zapdos EX Special Illustration Rare 202
203,Erika's Invitation,Special Illustration Rare,4878,9138,3068,4878,17627,7451075399b94ce3bd905b12d6539a2c71b76ee8,Erika's Invitation Special Illustration Rare 203
204,Giovanni's Charisma,Special Illustration Rare,3461,6817,2337,3461,12993,9ae6d1a5884757c11ea7f636149c0ea6639de1c4,Giovanni's Charisma Special Illustration Rare 204
205,Mew EX,Hyper Rare,5732,9426,3235,5732,19179,2ee37551be6c69a451597562a5247c6acf61ee4c,Mew EX Hyper Rare 205
206,Switch,Hyper Rare,549,1137,493,549,2265,11fc8544fdc9a292d42c292bd8d3f9218602d872,Switch Hyper Rare 206
207,Basic Psychic Energy,Hyper Rare,507,984,326,507,1890,72cdb4946a44498be0d8448117c6cc5c185dec19,Basic Psychic Energy Hyper Rare 207
